split,video_id,class,start_frame,end_frame,duration_frames,stream,head,capacity,seed,model_name,gt_bout_index,duration_s,duration_bin,track,prediction_type,threshold,matched
test_1,Mouse062_20160526_18-56-26,investigation,5554,5846,293,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,28,9.766666666666667,>=8,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,5900,5942,43,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,29,1.4333333333333333,1-2,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,6087,6161,75,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,30,2.5,2-4,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,6291,6298,8,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,31,0.26666666666666666,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,6377,6449,73,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,32,2.433333333333333,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,6485,6644,160,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,33,5.333333333333333,4-8,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,6684,6712,29,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,34,0.9666666666666667,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,6792,6815,24,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,35,0.8,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,6850,7053,204,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,36,6.8,4-8,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,7095,7106,12,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,37,0.4,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,7218,7230,13,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,38,0.43333333333333335,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,7269,7278,10,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,39,0.3333333333333333,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,7404,7806,403,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,40,13.433333333333334,>=8,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,7902,8058,157,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,41,5.233333333333333,4-8,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,8095,8297,203,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,42,6.766666666666667,4-8,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,8628,8694,67,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,43,2.2333333333333334,2-4,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,8785,8810,26,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,44,0.8666666666666667,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,8870,8876,7,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,45,0.23333333333333334,<0.25,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,9195,9203,9,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,46,0.3,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,9270,9307,38,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,47,1.2666666666666666,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,9405,9436,32,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,48,1.0666666666666667,1-2,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,9495,9526,32,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,49,1.0666666666666667,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,9534,9784,251,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,50,8.366666666666667,>=8,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,9945,10045,101,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,51,3.3666666666666667,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,10170,10182,13,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,52,0.43333333333333335,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,10417,10485,69,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,53,2.3,2-4,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,10498,10528,31,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,54,1.0333333333333334,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,10615,10670,56,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,55,1.8666666666666667,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,10694,10711,18,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,56,0.6,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,10941,11068,128,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,57,4.266666666666667,4-8,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,11255,11290,36,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,58,1.2,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,12702,12860,159,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,59,5.3,4-8,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,12968,13126,159,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,60,5.3,4-8,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,13202,13383,182,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,61,6.066666666666666,4-8,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,13398,13400,3,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,62,0.1,<0.25,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,13436,13474,39,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,63,1.3,1-2,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,13581,13613,33,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,64,1.1,1-2,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,13793,13870,78,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,65,2.6,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,13967,13982,16,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,66,0.5333333333333333,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,14272,14297,26,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,67,0.8666666666666667,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,18265,18290,26,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,68,0.8666666666666667,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,18390,18409,20,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,69,0.6666666666666666,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,investigation,18808,18815,8,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,70,0.26666666666666666,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,investigation,19262,19297,36,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,71,1.2,1-2,LSTM-256,raw_windows,0.5,1
test_1,Mouse062_20160526_18-56-26,mount,5540,5552,13,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,0,0.43333333333333335,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,mount,9438,9493,56,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,1,1.8666666666666667,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,mount,11292,12297,1006,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,2,33.53333333333333,>=8,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,mount,13476,13544,69,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,3,2.3,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,mount,14299,17951,3653,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,4,121.76666666666667,>=8,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,mount,18292,18357,66,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,5,2.2,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse062_20160526_18-56-26,mount,19299,19631,333,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,6,11.1,>=8,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,5,102,98,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,0,3.2666666666666666,2-4,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,120,234,115,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,1,3.8333333333333335,2-4,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,250,260,11,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,2,0.36666666666666664,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,394,453,60,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,3,2.0,2-4,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,483,488,6,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,4,0.2,<0.25,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,526,532,7,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,5,0.23333333333333334,<0.25,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,617,644,28,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,6,0.9333333333333333,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,696,818,123,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,7,4.1,4-8,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,903,905,3,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,8,0.1,<0.25,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,921,956,36,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,9,1.2,1-2,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,987,1226,240,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,10,8.0,>=8,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,1272,1337,66,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,11,2.2,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,1581,1606,26,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,12,0.8666666666666667,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,1637,1819,183,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,13,6.1,4-8,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,1853,1861,9,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,14,0.3,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,1967,1985,19,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,15,0.6333333333333333,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,2149,2162,14,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,16,0.4666666666666667,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,2197,2213,17,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,17,0.5666666666666667,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,2780,2783,4,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,18,0.13333333333333333,<0.25,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,2804,2879,76,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,19,2.533333333333333,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,2908,2918,11,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,20,0.36666666666666664,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,3056,3067,12,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,21,0.4,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,3192,3195,4,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,22,0.13333333333333333,<0.25,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,3254,3264,11,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,23,0.36666666666666664,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,3704,3717,14,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,24,0.4666666666666667,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,3752,3949,198,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,25,6.6,4-8,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,3991,4000,10,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,26,0.3333333333333333,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,4486,4533,48,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,27,1.6,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,4653,4697,45,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,28,1.5,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,4759,4762,4,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,29,0.13333333333333333,<0.25,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,4982,5000,19,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,30,0.6333333333333333,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,5161,5175,15,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,31,0.5,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,5296,5348,53,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,32,1.7666666666666666,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,5455,5469,15,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,33,0.5,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,5482,5492,11,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,34,0.36666666666666664,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,5523,5542,20,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,35,0.6666666666666666,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,5742,5778,37,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,36,1.2333333333333334,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,5820,5868,49,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,37,1.6333333333333333,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,6464,6474,11,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,38,0.36666666666666664,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,6486,6576,91,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,39,3.033333333333333,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,6611,6838,228,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,40,7.6,4-8,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,6937,6945,9,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,41,0.3,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,7207,7309,103,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,42,3.433333333333333,2-4,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,7906,7923,18,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,43,0.6,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,7940,8054,115,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,44,3.8333333333333335,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,8139,8147,9,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,45,0.3,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,8161,8184,24,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,46,0.8,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,8243,8252,10,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,47,0.3333333333333333,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,8709,8767,59,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,48,1.9666666666666666,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,8949,8958,10,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,49,0.3333333333333333,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,9156,9162,7,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,50,0.23333333333333334,<0.25,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,9172,9179,8,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,51,0.26666666666666666,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,9186,9297,112,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,52,3.7333333333333334,2-4,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,9386,9389,4,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,53,0.13333333333333333,<0.25,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,9649,9657,9,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,54,0.3,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,9736,9750,15,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,55,0.5,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,9801,9813,13,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,56,0.43333333333333335,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,9942,9956,15,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,57,0.5,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,10308,10321,14,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,58,0.4666666666666667,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,10339,10363,25,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,59,0.8333333333333334,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,10487,10495,9,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,60,0.3,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,10601,10615,15,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,61,0.5,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,10718,10732,15,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,62,0.5,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,10769,10782,14,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,63,0.4666666666666667,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,10968,10976,9,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,64,0.3,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,11038,11068,31,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,65,1.0333333333333334,1-2,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,11376,11387,12,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,66,0.4,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,11396,11490,95,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,67,3.1666666666666665,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,11666,11686,21,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,68,0.7,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,12147,12170,24,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,69,0.8,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,12461,12485,25,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,70,0.8333333333333334,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,12503,12512,10,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,71,0.3333333333333333,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,12745,12756,12,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,72,0.4,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,12772,12781,10,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,73,0.3333333333333333,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,13480,13487,8,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,74,0.26666666666666666,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,13505,13741,237,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,75,7.9,4-8,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,13804,13812,9,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,76,0.3,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,14064,14086,23,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,77,0.7666666666666667,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,14094,14134,41,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,78,1.3666666666666667,1-2,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,14149,14166,18,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,79,0.6,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,14831,14902,72,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,80,2.4,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,14923,14933,11,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,81,0.36666666666666664,0.25-0.5,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,14956,14962,7,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,82,0.23333333333333334,<0.25,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,14973,14979,7,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,83,0.23333333333333334,<0.25,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,15084,15098,15,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,84,0.5,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,15296,15308,13,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,85,0.43333333333333335,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,15545,15573,29,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,86,0.9666666666666667,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,15983,16083,101,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,87,3.3666666666666667,2-4,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,16309,16329,21,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,88,0.7,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,16742,16748,7,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,89,0.23333333333333334,<0.25,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,16986,17008,23,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,90,0.7666666666666667,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,17074,17089,16,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,91,0.5333333333333333,0.5-1,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,17162,17171,10,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,92,0.3333333333333333,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,17618,17640,23,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,93,0.7666666666666667,0.5-1,LSTM-256,raw_windows,0.5,1
test_1,Mouse063_20160526_19-14-46,investigation,17899,17911,13,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,94,0.43333333333333335,0.25-0.5,LSTM-256,raw_windows,0.5,0
test_1,Mouse063_20160526_19-14-46,investigation,17920,17942,23,full,lstm,256,44,yolo_sppf_full_lstm256_seed44,95,0.7666666666666667,0.5-1,LSTM-256,raw_windows,0.5,1
