track,class,gt_start_frame,gt_end_frame,gt_duration_frames,overlapping_pred_bouts,covered_gt_frames,gt_coverage_fraction,split,video_id
Full attention-256,investigation,2263,2314,52,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,attack,2317,2345,29,1,26,0.896551724137931,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,2432,2548,117,1,112,0.9572649572649573,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,3450,3451,2,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,3832,3910,79,1,72,0.9113924050632911,test_2,Mouse159_20151129_20-48-38
Full attention-256,mount,3912,3940,29,1,29,1.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,3949,3960,12,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,attack,3962,4099,138,1,116,0.8405797101449275,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,4100,4122,23,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,attack,4124,4144,21,1,20,0.9523809523809523,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,4145,4170,26,1,26,1.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,4189,4209,21,1,21,1.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,4219,4256,38,1,37,0.9736842105263158,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,4315,4330,16,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,4419,4426,8,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,4882,4896,15,1,14,0.9333333333333333,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,5243,5262,20,1,20,1.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,5401,5406,6,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,5527,5529,3,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,5796,5805,10,1,10,1.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,5831,5860,30,1,25,0.8333333333333334,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,6012,6019,8,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,6269,6272,4,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,6676,6685,10,1,10,1.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,6714,6746,33,1,33,1.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,6818,7005,188,1,188,1.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,7233,7236,4,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,7319,7332,14,1,14,1.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,7365,7370,6,1,6,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,6,61,56,1,56,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,88,97,10,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,99,140,42,1,42,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,178,232,55,1,55,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,248,277,30,1,16,0.5333333333333333,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,279,322,44,1,44,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,353,379,27,1,27,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,381,463,83,1,48,0.5783132530120482,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,466,501,36,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,502,590,89,2,73,0.8202247191011236,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,591,617,27,1,10,0.37037037037037035,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,1362,1369,8,1,8,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,1385,1440,56,1,56,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,1565,1567,3,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,1839,1897,59,1,58,0.9830508474576272,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,1919,2044,126,1,126,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,2045,2110,66,1,48,0.7272727272727273,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,2111,2123,13,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,2124,2154,31,1,27,0.8709677419354839,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,2155,2188,34,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,2189,2243,55,1,55,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,2263,2314,52,1,9,0.17307692307692307,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,2317,2345,29,1,26,0.896551724137931,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,2432,2548,117,1,112,0.9572649572649573,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,3450,3451,2,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,3832,3910,79,1,56,0.7088607594936709,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,mount,3912,3940,29,1,29,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,3949,3960,12,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,3962,4099,138,2,80,0.5797101449275363,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,4100,4122,23,1,12,0.5217391304347826,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,attack,4124,4144,21,1,20,0.9523809523809523,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,4145,4170,26,1,26,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,4189,4209,21,1,21,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,4219,4256,38,1,37,0.9736842105263158,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,4315,4330,16,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,4419,4426,8,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,4882,4896,15,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,5243,5262,20,1,20,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,5401,5406,6,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,5527,5529,3,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,5796,5805,10,1,10,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,5831,5860,30,1,25,0.8333333333333334,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,6012,6019,8,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,6269,6272,4,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,6676,6685,10,1,10,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,6714,6746,33,1,33,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,6818,7005,188,1,188,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,7233,7236,4,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,7319,7332,14,1,14,1.0,test_2,Mouse159_20151129_20-48-38
Full LSTM-256,investigation,7365,7370,6,0,0,0.0,test_2,Mouse159_20151129_20-48-38
Full attention-256,investigation,43,81,39,1,37,0.9487179487179487,test_2,Mouse159_20151129_20-57-31
Full attention-256,attack,83,216,134,1,134,1.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,538,538,1,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,555,616,62,1,62,1.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,819,827,9,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,851,851,1,1,1,1.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,871,895,25,1,25,1.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,attack,897,946,50,1,50,1.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,1011,1028,18,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,attack,1030,1228,199,1,186,0.9346733668341709,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,1301,1307,7,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,1911,1912,2,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,1918,1919,2,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,2826,2840,15,1,9,0.6,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,3625,3631,7,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,3774,3790,17,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,43,81,39,1,32,0.8205128205128205,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,attack,83,216,134,1,134,1.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,538,538,1,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,555,616,62,1,53,0.8548387096774194,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,819,827,9,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,851,851,1,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,871,895,25,1,25,1.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,attack,897,946,50,1,47,0.94,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,1011,1028,18,1,13,0.7222222222222222,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,attack,1030,1228,199,1,186,0.9346733668341709,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,1301,1307,7,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,1911,1912,2,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,1918,1919,2,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,2826,2840,15,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,3625,3631,7,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full LSTM-256,investigation,3774,3790,17,0,0,0.0,test_2,Mouse159_20151129_20-57-31
Full attention-256,investigation,5,479,475,1,475,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,607,745,139,1,129,0.9280575539568345,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,840,860,21,1,21,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,905,1073,169,2,153,0.9053254437869822,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,1100,1147,48,1,48,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,1199,1220,22,1,17,0.7727272727272727,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,1349,1407,59,1,59,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,1495,1973,479,2,457,0.954070981210856,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,2074,2090,17,1,17,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,2316,2401,86,1,86,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,2492,2621,130,1,130,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,2689,2717,29,1,29,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,2861,3031,171,1,171,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,3073,3250,178,1,175,0.9831460674157303,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,3363,3368,6,0,0,0.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,3460,3530,71,1,71,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,3700,3865,166,1,166,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,3901,3923,23,1,23,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,4119,4172,54,1,54,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,mount,4174,4265,92,1,80,0.8695652173913043,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,4285,4343,59,1,51,0.864406779661017,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,4382,4389,8,1,2,0.25,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,mount,4391,4450,60,1,57,0.95,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,4603,4644,42,1,21,0.5,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,mount,4646,4690,45,1,45,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,4828,4843,16,0,0,0.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,mount,4845,4948,104,1,104,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,5219,5226,8,1,8,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,5538,5548,11,0,0,0.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,mount,5550,5662,113,1,113,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,5818,5831,14,1,6,0.42857142857142855,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,6290,6332,43,1,30,0.6976744186046512,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,mount,6334,6433,100,1,98,0.98,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,6516,6533,18,1,12,0.6666666666666666,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,mount,6535,6620,86,1,86,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,7029,7044,16,0,0,0.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,mount,7046,7092,47,1,42,0.8936170212765957,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,7363,7383,21,1,13,0.6190476190476191,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,mount,7385,7496,112,1,112,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,5,479,475,1,475,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,607,745,139,1,129,0.9280575539568345,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,840,860,21,1,21,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,905,1073,169,2,137,0.8106508875739645,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,1100,1147,48,1,48,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,1199,1220,22,1,17,0.7727272727272727,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,1349,1407,59,1,59,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,1495,1973,479,2,441,0.9206680584551148,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,2074,2090,17,1,17,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,2316,2401,86,1,82,0.9534883720930233,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,2492,2621,130,1,130,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,2689,2717,29,1,29,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,2861,3031,171,1,171,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,3073,3250,178,1,175,0.9831460674157303,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,3363,3368,6,0,0,0.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,3460,3530,71,1,60,0.8450704225352113,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,3700,3865,166,1,166,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,3901,3923,23,1,23,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,4119,4172,54,1,54,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,mount,4174,4265,92,1,80,0.8695652173913043,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,4285,4343,59,1,51,0.864406779661017,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,4382,4389,8,1,2,0.25,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,mount,4391,4450,60,1,57,0.95,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,4603,4644,42,1,16,0.38095238095238093,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,mount,4646,4690,45,1,42,0.9333333333333333,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,4828,4843,16,0,0,0.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,mount,4845,4948,104,1,99,0.9519230769230769,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,5219,5226,8,0,0,0.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,5538,5548,11,1,11,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,mount,5550,5662,113,1,111,0.9823008849557522,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,5818,5831,14,1,6,0.42857142857142855,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,6290,6332,43,1,30,0.6976744186046512,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,mount,6334,6433,100,1,98,0.98,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,6516,6533,18,1,12,0.6666666666666666,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,mount,6535,6620,86,1,73,0.8488372093023255,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,7029,7044,16,1,11,0.6875,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,mount,7046,7092,47,1,42,0.8936170212765957,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,investigation,7363,7383,21,1,13,0.6190476190476191,test_2,Mouse627_20181026_17-29-36_01994-09560
Full LSTM-256,mount,7385,7496,112,1,112,1.0,test_2,Mouse627_20181026_17-29-36_01994-09560
Full attention-256,investigation,5,20,16,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,104,197,94,1,94,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,330,801,472,1,470,0.9957627118644068,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,988,1061,74,2,58,0.7837837837837838,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,1073,1089,17,1,15,0.8823529411764706,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,1216,1236,21,1,21,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,1307,1311,5,1,5,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,1347,1378,32,1,29,0.90625,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,1582,1590,9,1,9,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,1624,1665,42,1,40,0.9523809523809523,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,1804,1832,29,1,20,0.6896551724137931,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,1930,1941,12,1,12,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,2020,2242,223,1,223,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,2265,2288,24,1,23,0.9583333333333334,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,2391,2413,23,1,23,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,2550,2559,10,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,mount,2561,2589,29,1,15,0.5172413793103449,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,2591,2608,18,1,18,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,2621,2633,13,1,3,0.23076923076923078,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,mount,2635,2680,46,1,21,0.45652173913043476,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,2758,2761,4,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,2946,2959,14,1,14,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,mount,2961,3184,224,1,192,0.8571428571428571,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,3239,3258,20,1,9,0.45,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,3378,3401,24,1,24,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,3628,3647,20,1,20,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,mount,3649,3724,76,1,63,0.8289473684210527,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,3854,3862,9,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,3988,4003,16,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,mount,4005,4095,91,1,75,0.8241758241758241,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,4465,4479,15,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,mount,4481,4607,127,1,95,0.7480314960629921,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,5,20,16,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,104,197,94,1,94,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,330,801,472,1,470,0.9957627118644068,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,988,1061,74,1,70,0.9459459459459459,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,1073,1089,17,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,1216,1236,21,1,21,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,1307,1311,5,1,5,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,1347,1378,32,1,29,0.90625,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,1582,1590,9,1,9,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,1624,1665,42,1,40,0.9523809523809523,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,1804,1832,29,1,4,0.13793103448275862,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,1930,1941,12,1,12,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,2020,2242,223,1,223,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,2265,2288,24,1,23,0.9583333333333334,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,2391,2413,23,1,9,0.391304347826087,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,2550,2559,10,1,10,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,mount,2561,2589,29,1,29,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,2591,2608,18,1,17,0.9444444444444444,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,2621,2633,13,1,3,0.23076923076923078,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,mount,2635,2680,46,1,21,0.45652173913043476,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,2758,2761,4,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,2946,2959,14,1,14,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,mount,2961,3184,224,1,192,0.8571428571428571,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,3239,3258,20,1,9,0.45,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,3378,3401,24,1,24,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,3628,3647,20,1,20,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,mount,3649,3724,76,1,63,0.8289473684210527,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,3854,3862,9,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,3988,4003,16,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,mount,4005,4095,91,1,91,1.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,investigation,4465,4479,15,0,0,0.0,test_2,Mouse627_20181026_17-29-36_10191-15523
Full LSTM-256,mount,4481,4607,127,1,111,0.8740157480314961,test_2,Mouse627_20181026_17-29-36_10191-15523
Full attention-256,investigation,91,118,28,1,23,0.8214285714285714,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,mount,119,217,99,1,90,0.9090909090909091,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,investigation,295,310,16,0,0,0.0,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,investigation,534,584,51,1,51,1.0,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,investigation,617,624,8,1,7,0.875,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,investigation,1198,1213,16,1,14,0.875,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,mount,1215,1301,87,1,80,0.9195402298850575,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,investigation,1369,1384,16,1,16,1.0,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,investigation,1445,1459,15,1,11,0.7333333333333333,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,mount,1461,1659,199,1,188,0.9447236180904522,test_2,Mouse627_20181026_17-29-36_16209-22286
Full attention-256,investigation,1661,1667,7,1,4,0.5714285714285714,test_2,Mouse627_20181026_17-29-36_16209-22286
