split,video_id,prediction_type,class,start_frame,end_frame,duration_frames,model_name,track,head,capacity,seed
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6624,6655,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7040,7071,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7072,7087,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7344,7375,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7376,7503,128,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,0,479,480,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,592,735,144,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,832,1007,176,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,1008,1039,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,attack,1040,1055,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1056,1215,160,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1344,1407,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1488,1647,160,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,attack,1648,1663,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1664,1967,304,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2064,2111,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2304,2415,112,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2480,2511,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,2512,2527,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2528,2623,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2688,2719,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2848,3023,176,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3056,3247,192,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3456,3535,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3680,3935,256,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4112,4159,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4160,4255,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4256,4335,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4368,4447,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4592,4623,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4624,4703,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4832,4959,128,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4960,5007,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,5536,5663,128,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5792,5823,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6288,6319,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,6320,6431,112,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6432,6447,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6512,6527,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,6528,6623,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6624,6655,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7024,7087,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7344,7375,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7376,7503,128,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,0,479,480,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,592,751,160,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,832,1231,400,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1328,1407,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1472,1983,512,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2064,2127,64,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2304,2415,112,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2480,2623,144,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2688,2735,48,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2848,3039,192,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3056,3247,192,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3440,3535,96,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3680,3935,256,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4112,4175,64,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4176,4255,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4256,4383,128,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4384,4447,64,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4448,4463,16,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4592,4623,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4624,4703,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4832,4943,112,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4944,5023,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5216,5247,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5520,5551,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,5552,5663,112,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5792,5823,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6288,6335,48,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,6336,6431,96,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6432,6463,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6496,6543,48,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,6544,6623,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6624,6655,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7024,7039,16,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7040,7071,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7072,7087,16,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7344,7375,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7376,7503,128,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7504,7519,16,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,0,479,480,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,592,751,160,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,832,1023,192,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,attack,1024,1039,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1040,1215,176,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1328,1407,80,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1472,1967,496,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2064,2127,64,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2304,2415,112,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2480,2623,144,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2688,2719,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2848,3039,192,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3056,3263,208,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3440,3535,96,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3680,3935,256,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4112,4175,64,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4176,4255,80,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4256,4383,128,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4384,4447,64,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4448,4463,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4592,4623,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4624,4703,80,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4832,4943,112,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4944,5007,64,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5136,5151,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5216,5247,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5520,5551,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,5552,5663,112,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5792,5823,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6288,6335,48,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,6336,6431,96,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6432,6463,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6496,6543,48,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,6544,6607,64,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6608,6655,48,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7024,7039,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,attack,7040,7055,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7056,7071,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7072,7087,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7344,7375,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7376,7503,128,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,0,479,480,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,592,735,144,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,832,863,32,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,896,1039,144,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,attack,1040,1071,32,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1072,1215,144,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1328,1407,80,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1488,1759,272,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1792,1967,176,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2064,2143,80,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2320,2415,96,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2480,2623,144,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2672,2719,48,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2848,3039,192,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3056,3247,192,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3456,3519,64,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3696,3935,240,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4112,4175,64,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4176,4255,80,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4256,4335,80,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4368,4383,16,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4384,4447,64,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4608,4623,16,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4624,4687,64,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4832,4943,112,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4944,5007,64,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5536,5551,16,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,5552,5663,112,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,5808,5823,16,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6288,6319,32,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,6320,6431,112,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6432,6447,16,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6512,6527,16,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,6528,6607,80,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,6608,6655,48,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7024,7039,16,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7040,7087,48,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,7344,7375,32,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,7376,7503,128,yolo_sppf_full_lstm256_seed42,LSTM-256,lstm,256,42
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,0,479,480,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,592,735,144,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,832,863,32,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,896,1215,320,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1328,1407,80,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1488,1759,272,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,1792,1967,176,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2064,2143,80,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2304,2415,112,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2480,2623,144,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2688,2719,32,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,2848,3039,192,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3072,3247,176,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3456,3519,64,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,3696,3935,240,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,investigation,4112,4175,64,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mount,4176,4239,64,yolo_sppf_full_lstm256_seed43,LSTM-256,lstm,256,43
