split,dataset_split,video_id,frame_idx,pose_context,image_path,pose_json,source_video
train,val,Mouse626_20181018_19-20-28_01546-26157,9183,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img009183.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,9231,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img009231.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,9261,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img009261.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10775,investigation,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010775.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10781,investigation,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010781.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10859,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010859.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10865,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010865.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10913,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010913.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10919,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010919.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10931,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010931.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10943,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010943.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10979,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010979.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,10997,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img010997.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11021,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011021.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11057,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011057.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11069,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011069.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11087,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011087.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11099,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011099.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11111,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011111.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11165,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011165.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11171,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011171.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11387,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011387.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11411,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011411.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,11465,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img011465.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12284,investigation,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012284.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12303,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012303.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12309,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012309.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12369,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012369.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12381,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012381.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12411,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012411.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12441,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012441.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12471,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012471.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12507,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012507.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12743,investigation,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012743.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12812,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012812.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12830,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012830.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12836,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012836.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12848,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012848.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12866,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012866.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12890,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012890.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,12980,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img012980.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13016,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013016.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13028,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013028.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13040,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013040.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13076,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013076.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13094,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013094.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13106,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013106.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13124,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013124.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13154,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013154.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13166,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013166.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13268,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013268.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13286,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013286.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13322,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013322.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13328,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013328.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13340,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013340.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13364,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013364.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13370,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013370.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13376,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013376.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13430,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013430.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13466,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013466.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13472,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013472.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13502,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013502.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13538,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013538.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,13544,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img013544.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,14250,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img014250.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,14256,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img014256.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,14262,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img014262.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,14286,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img014286.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,14346,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img014346.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,14400,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img014400.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,14418,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img014418.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,14424,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img014424.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
train,val,Mouse626_20181018_19-20-28_01546-26157,14442,mount,labeled-data/val_Mouse626_20181018_19-20-28_01546-26157/img014442.png,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_pose_top_v1_7.json,MARS-data/train/Mouse626_20181018_19-20-28_01546-26157/Mouse626_20181018_19-20-28_01546-26157_Top.mp4
